id,_record_active,Org Name,Org ABN,Org Main Phone,Org Website,Org Industry,Org Addr Street 1,Org Addr Street 2,Org Addr Suburb,Org Addr State,Org Addr PC,Org Addr Country,Org Addr Postal Street 1,Org Addr Postal Street 2,Org Addr Postal Suburb,Org Addr Postal State,Org Addr Postal PC,Org Addr Postal Country,Org Addr for Invoice,Org Group Status,Org Group Parent,Org Group Parent ID,Org ActiveStatus,Org Business Search Words
4036,1,Kaplan Professional Education (Australia),,,,Education/ training provider,,,,,,,,,,,,,,Parent,,,Active,
4037,1,Clare Valley Vineyard,,,,Wine and viticulture,,,,,,,,,,,,,,Parent,,,Active,
4038,1,The Write Answer,,,,Marketing,,,,,,,,,,,,,,Parent,,,Active,
4039,1,Data Springs Inc.,,,,Information technology,,,,,,,,,,,,,,Parent,,,Active,
4040,1,Moisson Lawyers,,18-0066-4776,,Professional services,Level 14 MLC Centre,19 Martin Place,SYDNEY,NSW,2000,,Level 14 MLC Centre,19 Martin Place,SYDNEY,NSW,2000,,,Parent,,,Active,
4041,1,Assist Finance Corporation,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4042,1,Metro Property Development SA,,,,Real estate/ property developer,,,,,,,,,,,,,,Parent,,,Active,
4043,1,DedeGold and Property Trust,,,,Trust/ trustee,,,,,,,,,,,,,,Parent,,,Active,
4044,1,G30,,,,Industry Association,,,,,,,,,,,,,,Parent,,,Active,
4045,1,"K. Ang & CO., Lawyer & Accountant",,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4046,1,Zadro Agency,,,,Marketing,,,,,,,,,,,,,,Parent,,,Active,
4047,1,CPP Wind Engineering Consultants,,,,Engineering,,,,,,,,,,,,,,Parent,,,Active,
4048,1,New Office Fit Outs,,,,Building and construction,,,,,,,,,,,,,,Parent,,,Active,
4051,1,DMV Connect Pty Ltd,,,,*,,,,,,,,,,,,,,Parent,,,Active,
4052,1,AussieLegal Pty Ltd,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4053,1,Rudd & Co.,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4054,1,I C Frith and Asoociates W A,,,,Insurance Broker,,,,,,,,,,,,,,Parent,,,Active,
4055,1,Fesq & Co,,,,Wine and viticulture,,,,,,,,,,,,,,Parent,,,Active,
4056,1,The College of Law Australia,,,,Education/ training provider,,,,,,,,,,,,,,Parent,,,Active,
4057,1,Jaquillard Minns Family Office,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4058,1,Australian Unity Personal Financial Services Ltd,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4059,1,"Richard Auricht, Chartered Accountant",,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4060,1,Legal Practice Network,,,,Industry Association,,,,,,,,,,,,,,Parent,,,Active,
4061,1,Altitude Advisory,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4062,1,Watertrack Pty Limited,,,,Manufacturing,,,,,,,,,,,,,,Parent,,,Active,
4063,1,MotherShip Marine / InHouse Communications,,,,Shipwright,,,,,,,,,,,,,,Parent,,,Active,
4065,1,JLL,,08-8233-8888,www.jll.com.au,Professional services,Level 22 Grenfell Centre,25 Grenfell Street,Adelaide,SA,5000,,Level 22 Grenfell Centre,25 Grenfell Street,Adelaide,SA,5000,,,Parent,JLL,4065,Active,
4066,1,Prentice Partners,,,,Labour hire/ outsourcing,,,,,,,,,,,,,,Parent,,,Active,
4067,1,ESR Group Holdings,,,,Retailing,,,,,,,,,,,,,,Parent,,,Active,
4068,1,Dilanchian Lawyers & Consultants (www.dilanchian.com.au),,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4069,1,Annesley College Foundation,,,,Education/ training provider,,,,,,,,,,,,,,Parent,,,Active,
4070,1,sgfleet,,,,Car dealer/ rental,,,,,,,,,,,,,,Parent,,,Active,
4071,1,DP Loewy & Co P/L (Chartered Accountants),,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4072,1,IAG,,,,Insurance Broker,,,,,,,,,,,,,,Parent,,,Active,
4073,1,Blackman Legal Pty Ltd,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4074,1,MAX Digital,,,,Information technology,,,,,,,,,,,,,,Parent,,,Active,
4075,1,Southcom,,,,Information technology,,,,,,,,,,,,,,Parent,,,Active,
4076,1,ACT Government,,,,Government (inc Local),,,,,,,,,,,,,,Parent,,,Active,
4077,1,The School Volunteer program,,,,Education/ training provider,,,,,,,,,,,,,,Parent,,,Active,
4078,1,Beresfords Financial Planning,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4079,1,Australian-American Fulbright Commission,,,,Education/ training provider,,,,,,,,,,,,,,Parent,,,Active,
4080,1,E&A Limited,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4081,1,Challenge Air for Kids and Friends,,,,Not-for-profit and Charities,,,,,,,,,,,,,,Parent,,,Active,
4082,1,Shelly's Studio Apartments,,,,Accommodation,,,,,,,,,,,,,,Parent,,,Active,
4083,1,Rossi Legal (formerly Moody Rossi & Co),,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4084,1,Plastyk,,,,Marketing,,,,,,,,,,,,,,Parent,,,Active,
4085,1,Ennio International Pty Ltd,,,,Manufacturing,,,,,,,,,,,,,,Parent,,,Active,
4086,1,Optimatics,,,,Engineering,,,,,,,,,,,,,,Parent,,,Active,
4087,1,Aerial Photography Specialists (APS),,,www.apspecialists.com.au,Professional services,57 Mcharg Rd,,Happy Valley,SA,5159,,57 Mcharg Rd,,Happy Valley,SA,5159,,,Parent,Aerial Photography Specialists (APS),4087,Active,
4088,1,WF1,,,,*,,,,,,,,,,,,,,Parent,,,Active,
4089,1,Entrepreneurs Organization - Sydney Australia Chapter,,,,Industry Association,,,,,,,,,,,,,,Parent,,,Active,
4090,1,Rudham Laywers,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4091,1,HealthInSA,,,,Medical and related services,,,,,,,,,,,,,,Parent,HealthInSA,4091,Active,
4092,1,Sydney Motorway Corporation Pty. Limited,,,,Government (inc Local),,,,,,,,,,,,,,Parent,,,Active,
4093,1,Ascienta - Value Creation,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4094,1,CE,,,,Marketing,,,,,,,,,,,,,,Parent,,,Active,
4095,1,Handley Accounting Services,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4096,1,Tinworth & Co Incorporating,,,,Financial services,,,,,,,,,,,,,,Parent,Tinworth & Co Incorporating Ralph Rooney,4096,Active,
4097,1,Capital and Finance Pty Ltd.,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4098,1,Queen Creek Little League Baseball,,,,Not-for-profit and Charities,,,,,,,,,,,,,,Parent,,,Active,
4099,1,Capital Group of Companies,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4101,1,Looking for new business opportunity in Adelaide,,,,*,,,,,,,,,,,,,,Parent,,,Active,
4102,1,"Edmund Barton Chambers, Adelaide",,,,Barrister/ chambers,,,,,,,,,,,,,,Parent,,,Active,
4104,1,Whelan + Cook Advisors Chartered Accountants,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4105,1,Westpac,,,,Bank,,,,,,,,,,,,,,Parent,,,Active,
4106,1,koolth,,,,Information technology,Suite 2,56 Bath Street,Glenelg South,SA,5045,,Suite 2,56 Bath Street,Glenelg South,SA,5045,,,Parent,koolth,4106,Active,
4107,1,Probity Investigation Consultants,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4108,1,STEP NSW Committee,,,,Industry Association,,,,,,,,,,,,,,Parent,,,Active,
4109,1,The Family Firm Institute,,,,Industry Association,,,,,,,,,,,,,,Parent,,,Active,
4111,1,Diverse global startups,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4112,1,Slater & Gordon Ltd,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4113,1,Plenitude Financial Services,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4115,1,CROLL REAL ESTATE,,,,Real estate/ property developer,,,,,,,,,,,,,,Parent,,,Active,
4116,1,Insource Pty Ltd,,,,*,,,,,,,,,,,,,,Parent,,,Active,
4117,1,Squire Patton Boggs,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4118,1,PCYC Armidale,,,,Not-for-profit and Charities,,,,,,,,,,,,,,Parent,,,Active,
4119,1,Business Succession Partners Pty Ltd,,04-1893-9042,,Professional services,Level 3,1060 Hay Street,West Perth,WA,6005,Australia,Level 3,1060 Hay Street,West Perth,WA,6005,Australia,Street,Parent,Business Succession Partners Pty Ltd,4119,Active,
4120,1,MediaAgility,,,,Marketing,,,,,,,,,,,,,,Parent,,,Active,
4121,1,Pin Payments,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4122,1,Buyologists,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4123,1,Blueleaf Consulting Pty Ltd,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4124,1,Nistico Sen Financial Advisors,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4125,1,Socius Wealth Management Pty Ltd,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4126,1,Broadcast Australia,,,,Entertainment,,,,,,,,,,,,,,Parent,,,Active,
4127,1,AQL Advisors Pty Limited,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4129,1,Verde Health Foundation Ltd,,,,Medical and related services,,,,,,,,,,,,,,Parent,Verde Health Foundation Ltd,4129,Active,
4130,1,Schurgott Noolan Ardagna Pty Ltd,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4131,1,KJM Contractors Pty Ltd,,,,Building and construction,,,,,,,,,,,,,,Parent,,,Active,
4132,1,Young Business RIT,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4133,1,Scram Card Global (ASIC DEREGISTERED),,,,Information technology,,,,,,,,,,,,,,Parent,,,Inactive,
4134,1,Aspen Pharma Pty Ltd,,,,Medical and related services,,,,,,,,,,,,,,Parent,,,Active,
4136,1,Leadenhall Corporate Advisory Pty Ltd,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4137,1,EY,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4138,1,Ingenia Communities Group,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4140,1,GGBwealthcare Pty Ltd,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4141,1,de Vries Tayeh Accountants,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4142,1,LIW,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4143,1,Mentum Pty Ltd,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4144,1,Cohen & Krass-Lawyers & Accountants,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4145,1,Biofilm Solutions Pty Ltd,,"
",,Medical and related services,,,,,,,,,,,,,,Parent,Biofilm Solutions Pty Ltd,4145,Active,
4146,1,Dr Campbell Rankine,,,,Medical and related services,,,,,,,,,,,,,,Parent,,,Active,
4147,1,Galilee Energy Ltd,,,,Utilities,,,,,,,,,,,,,,Parent,,,Active,
4148,1,MNA Direct,,,,Marketing,,,,,,,,,,,,,,Parent,,,Active,
4149,1,LASA NSW - ACT,,,,Industry Association,,,,,,,,,,,,,,Parent,,,Active,
4150,1,Pulteney Grammar School Foundation,,,,Education/ training provider,,,,,,,,,,,,,,Parent,,,Active,
4151,1,Corporate Advisors,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4153,1,Brett Young Barrister-at-law,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4154,1,Knowsley Management Services KMS,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4155,1,Vibrant Frog,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4156,1,LawPath,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4157,1,Bartons Growth Solutions,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4158,1,TP Insurance Services,,,,Insurance Broker,,,,,,,,,,,,,,Parent,,,Active,
4159,1,SME Association of Australia,,,,Industry Association,,,,,,,,,,,,,,Parent,,,Active,
4161,1,SMSF101 Pty Ltd,,,,Super Fund,,,,,,,,,,,,,,Parent,,,Active,
4162,1,Pamela Pitcher Consulting,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4163,1,Anterra Capital,,,,Venture capital,,,,,,,,,,,,,,Parent,,,Active,
4164,1,"Armstrong Partners, Chartered Accountants",,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4165,1,Finlaysons,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4166,1,CKI People,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4167,1,Context Media Pty Ltd (Australia),,,,Entertainment,,,,,,,,,,,,,,Parent,,,Active,
4168,1,Ord Minnett,,08-8216-6300,www.ords.com.au,Financial services,Level 8 NAB House,255 George Street,Sydney,NSW,2000,Australia,Level 8 NAB House,255 George Street,Sydney,NSW,2000,Australia,,Parent,,,Active,
4169,1,Akastor ASA,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4170,1,Property Ready 2 Go (PR2G),,,,Real estate/ property developer,,,,,,,,,,,,,,Parent,,,Active,
4171,1,Success KnowHow Pty Ltd,,,,Education/ training provider,,,,,,,,,,,,,,Parent,,,Active,
4172,1,Junction Australia,,,,Not-for-profit and Charities,,,,,,,,,,,,,,Parent,,,Active,
4173,1,Asthma Foundation SA,,,,Not-for-profit and Charities,,,,,,,,,,,,,,Parent,,,Active,
4174,1,County Helicopters,,,,Aviation,,,,,,,,,,,,,,Parent,,,Active,
4175,1,McCormack Accountants & Advisors,,08-8465-0700,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4176,1,Legal Practice,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4178,1,Inner Sydney Montessori School,,,,Education/ training provider,,,,,,,,,,,,,,Parent,,,Active,
4179,1,eNett,,,,Information technology,,,,,,,,,,,,,,Parent,,,Active,
4180,1,Techrista systems Pvt Ltd,,,,Marketing,,,,,,,,,,,,,,Parent,,,Active,
4181,1,SHKF,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4183,1,Letcher & Moroney,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4184,1,Erin Brockovich,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4185,1,Macks Advisory,,08-8231-3323,www.macksadvisory.com.au,Professional services,"Level 8, West Wing",50 Grenfell Street,Adelaide,SA,5000,Australia,PO Box 238,Rundle Mall,Adelaide,SA,5000,Australia,Postal,Parent,,,Active,"Insolvency
Liquidators
Administrators"
4186,1,Sydney Latin American Film Festival,,,,Entertainment,,,,,,,,,,,,,,Parent,,,Active,
4187,1,Ignite Management Services,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4188,1,CPA Australia - Illawarra Branch Council,,,,Industry Association,,,,,,,,,,,,,,Parent,,,Active,
4189,1,Optivance 360,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4190,1,Austofix,,,,*,,,,,,,,,,,,,,Parent,,,Active,
4191,1,LSW Imports and Distribution,,,,Retailing,,,,,,,,,,,,,,Parent,,,Active,
4192,1,Robertson Hyetts,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4193,1,Charles Douglas & Associates Trust,,,,Trust/ trustee,,,,,,,,,,,,,,Parent,,,Active,
4194,1,Defence SA,,,,Manufacturing,Level 4,151 Pirie Street,Adelaide,SA,5000,Australia,Level 4,151 Pirie Street,Adelaide,SA,5000,Australia,,Parent,Defence SA,4194,Active,
4195,1,Telikom PNG Ltd,,,,Telco,,,,,,,,,,,,,,Parent,,,Active,
4196,1,Cuesta Coal Limited,,,,Mining,,,,,,,,,,,,,,Parent,,,Active,
4197,1,Winton Partners Capital,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4198,1,Macquarie Group,,,,Bank,,,,,,,,,,,,,,Parent,,,Active,
4199,1,LPAC Online,,,,Education/ training provider,,,,,,,,,,,,,,Parent,,,Active,
4200,1,Taf Real Estate,,,,Real estate/ property developer,,,,,,,,,,,,,,Parent,,,Active,
4201,1,Andreyev Doman,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4204,1,STRATEGEMS PTY LTD,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4205,1,Precision Solutions,,,,Information technology,,,,,,,,,,,,,,Parent,,,Active,
4207,1,Nielsen,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4208,1,Golconda Group Pty Ltd,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4209,1,Solutions-Finance Specialists,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4210,1,Surf Life Saving New South Wales,,,,Not-for-profit and Charities,,,,,,,,,,,,,,Parent,,,Active,
4211,1,Sun Hung Kai Financial,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4212,1,Peregrine Corporation,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4213,1,American Bar Association,,,,Industry Association,,,,,,,,,,,,,,Parent,,,Active,
4214,1,Council for International Trade and Commerce SA Inc,,,,Industry Association,,,,,,,,,,,,,,Parent,,,Active,
4215,1,Cashflow+Networks,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4216,1,MGA Insurance Brokers Pty Ltd,,,,Insurance Broker,,,,,,,,,,,,,,Parent,,,Active,
4217,1,Lyon Conveyancing Pty Ltd,,,,Conveyancer,,,,,,,,,,,,,,Parent,,,Active,
4218,1,Adelaide BMW,,,,Retailing,,,,,,,,,,,,,,Parent,,,Active,
4219,1,ICON wealth solutions,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4220,1,Charkol Technologies,,,www.charkol.com.au,*,,,,,,,,,,,,,,Parent,,,Active,
4221,1,Fairfield City Library,,,,Government (inc Local),,,,,,,,,,,,,,Parent,,,Active,
4222,1,Corporate Bodies International,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4223,1,DIY Kitchen Company,,,,Building and construction,,,,,,,,,,,,,,Parent,,,Active,
4224,1,The Nereeda Network,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4226,1,EMT Legal,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4227,1,Frasil Foundation,,,,*,,,,,,,,,,,,,,Parent,,,Active,
4229,1,Custodian Pimpama Rivers Syndicate Limited,,,,Real estate/ property developer,,,,,,,,,,,,,,Parent,,,Active,
4230,1,Home Instead Senior Care Adelaide,,,,Medical and related services,,,,,,,,,,,,,,Parent,,,Active,
4231,1,Mullins Wheels Pty Ltd,,,,Mechanic,,,,,,,,,,,,,,Parent,,,Active,
4232,1,Commonwealth Bank - Adelaide,,,,Bank,Level 8,100 King William Street,Adelaide,SA,5000,,Level 8,100 King William Street,Adelaide,SA,5000,,,Subsidiary/Division,Commonwealth Bank of Australia,,Active,
4233,1,Martindales Financial Consulting,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4235,1,Local Government Association Procurement Board,,,,Industry Association,,,,,,,,,,,,,,Parent,,,Active,
4236,1,Grant Thornton Australia,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4237,1,O'Loughlins Lawyers,,08-8111-4000,www.oloughlins.com.au,Professional services,Level 2,99 Frome Street,Adelaide,SA,5000,Australia,Level 2,99 Frome Street,Adelaide,SA,5000,Australia,,Parent,,,Active,
4238,1,Financial Services SA Pty Ltd,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4240,1,Provenance Advice Pty Ltd,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4241,1,Pursuit Business Migration,,,,Personal Services,,,,,,,,,,,,,,Parent,,,Active,
4242,1,Mahony Family Lawyers,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4244,1,2020 Exchange,,,,Education/ training provider,,,,,,,,,,,,,,Parent,,,Active,
4245,1,Welden & Coluccio Lawyers,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4246,1,www.TheMacqPack.com,,,,Industry Association,,,,,,,,,,,,,,Parent,,,Active,
4247,1,Statewide Waste Pty Ltd,,,,Retailing,,,,,,,,,,,,,,Parent,,,Active,
4248,1,Waterman and Waterman,,,,Real estate/ property developer,,,,,,,,,,,,,,Parent,,,Active,
4249,1,Estplan Pty Ltd,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4250,1,MasterTax Pty Ltd,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4251,1,SMSF Professionals' Association of Australia (SPAA),,,,Industry Association,,,,,,,,,,,,,,Parent,,,Active,
4252,1,DBA Global Shared Services Inc,,,www.dbaadvisory.com,Professional services,Level 11,52 Philip Street,SYDNEY,NSW,2000,,Level 11,52 Philip Street,SYDNEY,NSW,2000,,,Parent,,,Active,
4254,1,Savant Energy,,08-7009-4555,,Professional services,"Level 1, 80 Grote Street",,Adelaide,SA,5000,Australia,"Level 1, 80 Grote Street",,Adelaide,SA,5000,Australia,Street,Parent,,,Active,
4255,1,Novogen,,,,Medical and related services,,,,,,,,,,,,,,Parent,,,Active,
4256,1,Entry Fashion,,,,Retailing,,,,,,,,,,,,,,Parent,,,Active,
4257,1,Caffe Boungiorno Tea Tree Plus,,,,Restaurant - Adelaide,,,,,,,,,,,,,,Parent,,,Active,
4258,1,Harness Racing SA,,,,Entertainment,,,,,,,,,,,,,,Parent,,,Active,
4259,1,Astute Investing Pty Ltd,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4260,1,Appen,,,,Information technology,,,,,,,,,,,,,,Parent,,,Active,
4261,1,Financial Services Darwin,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4262,1,Michael Kies,,,,Education/ training provider,,,,,,,,,,,,,,Parent,,,Active,
4263,1,SydneyBookkeeper,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4264,1,Orora Limited,,,,Building and construction,,,,,,,,,,,,,,Parent,,,Active,
4265,1,Rocks on Rosalind,,,,Restaurant - Victoria,,,,,,,,,,,,,,Parent,,,Active,
4266,1,Complete Security Integration Pty Ltd,,,,Building and construction,,,,,,,,,,,,,,Parent,,,Active,
4267,1,Training Beyond Accounting,,,,Education/ training provider,,,,,,,,,,,,,,Parent,,,Active,
4268,1,Queensland Law Society,,,,Industry Association,,,,,,,,,,,,,,Parent,,,Active,
4269,1,The Law Society of England and Wales,,,,Industry Association,,,,,,,,,,,,,,Parent,,,Active,
4271,1,The GDK Group,,,,Manufacturing,,,,,,,,,,,,,,Parent,,,Active,
4272,1,LEAP Legal Software,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4273,1,Fenwick & West,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4275,1,Ernst & Young,,,,Financial services,,,,,,,By email:,paul.clark@au.ey.com,,,,,,Parent,,,Active,
4276,1,Tailwheelsetc,,,,Aviation,,,,,,,,,,,,,,Parent,,,Active,
4277,1,Hill Legal,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4278,1,Rocketlegal,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4279,1,LJ Hooker Commercial,,,,Real estate/ property developer,,,,,,,,,,,,,,Parent,,,Active,
4280,1,BackLock,,,,*,,,,,,,,,,,,,,Parent,,,Active,
4281,1,Kain C+C Lawyers,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4282,1,countplus one - Sydney,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4283,1,BNR Partners Pty Ltd,,,,Financial services,,,,,,,,,,,,,,Parent,,,Active,
4284,1,Fort Knox Records Management,,,,Professional services,,,,,,,,,,,,,,Parent,,,Active,
4285,1,Bendigo and Adelaide Bank,,,,Bank,,,,,,,,,,,,,,Parent,,,Active,
4286,1,Australian Institute of Company Directors,,,,Industry Association,,,,,,,,,,,,,,Parent,,,Active,
